eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
200511290003,2005,11,29,,0,,217,United States,1,North America,California,San Diego,32.715695000000004,-117.16171899999999,1.0,0,,"11/29/2005: In a series of related incidents, unknown perpetrators carried out incendiary attacks on two separate car dealerships in San Diego, United States,Collectively, the value of the property damage from these related incidents was approximately $167,000. In this particular attack, at 2:45 a.m. local time, Pacific Nissan car dealership was targeted and five sport utility vehicles (SUVs) were set on fire, which resulted in approximately $150,000 in property damage. No casualties resulted from this incident and although no group claimed responsibility, authorities suspect Earth Liberation Front (ELF).",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Unknown,Pacific Nissan car dealership,217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Unknown,0.0,,,0,0.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),150000.0,,0.0,,,,,,,,,,,,,,,,"Although no group claimed responsibility, authorities suspect Earth Liberation Front (ELF).","Joe Hughes, “Arson razes luxury vehicles; 2 CAR DEALERSHIPS LATEST VICTIMS IN SERIES OF BLAZES IN PACIFIC BEACH,” The San Diego Union-Tribune, November 30, 2005.","“SD Dealership Fires,” City News Service, November 29, 2005.","“Vehicles burned at two San Diego dealerships,” The Associated Press State & Local Wire, November 29, 2005.",CETIS,0,1,0,1,"200511290003, 200511290004"
200511290004,2005,11,29,,0,,217,United States,1,North America,California,San Diego,32.715695000000004,-117.16171899999999,1.0,0,,"11/29/2005: In a series of related incidents, unknown perpetrators carried out incendiary attacks on two separate car dealerships in San Diego, California, United States. Collectively, the value of the property damage from these related incidents was approximately $167,000. In this particular attack, at 3:00 a.m. local time, Guy Hill Cadillac car dealership was targeted and two sport utility vehicles (SUVs) were sent on fire, which resulted in approximately $17,000 in property damage. No casualties resulted from this incident and although no group claimed responsibility, authorities suspect Earth Liberation Front (ELF).",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,7.0,Retail/Grocery/Bakery,Unknown,Guy Hill Cadillac car dealership,217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),17000.0,,0.0,,,,,,,,,,,,,,,,"Although no group claimed responsibility, authorities suspect Earth Liberation Front (ELF).","Joe Hughes, “Arson razes luxury vehicles; 2 CAR DEALERSHIPS LATEST VICTIMS IN SERIES OF BLAZES IN PACIFIC BEACH,” The San Diego Union-Tribune, November 30, 2005.","“SD Dealership Fires,” City News Service, November 29, 2005.","“Vehicles burned at two San Diego dealerships,” The Associated Press State & Local Wire, November 29, 2005.",CETIS,0,1,0,1,"200511290004, 200511290003"
200512200004,2005,12,20,,0,,217,United States,1,North America,Ohio,Cincinnati,39.150174,-84.518436,1.0,0,"3668 Clifton Avenue  Cincinnati, OH 45220","12/20/2005: A few hours after evening prayer, two pipe bombs exploded outside of the Islamic Association of Cincinnati, a mosque in Cincinnati, Ohio, United States.  No claim of responsibility was made.  No arrests have been made.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Mosque,Islamic Association of Cincinnati,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"While the motive for this attack is unknown, a number of threats have been made against this mosque.  The threats have attacked the religon in general.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,31.0,Pipe Bomb,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,No information given on the extent of the damage done to the mosqu or surounding area.,0.0,,,,,,,,,,,,,,,,,"""Clerfy, officials condemn Ohio mosque bombing,"" Associated Press, December 21, 2005","""FBI notes fourth anniversary of bombing at Islamic Association of Cincinnati,"" US Fed News, December 18, 2009.",,UMD Miscellaneous,-9,-9,0,-9,
200601170007,2006,1,17,,0,,217,United States,1,North America,Washington,Camano,48.173986,-122.52821399999999,1.0,0,,"01/17/2006: A $3 million dollar home under construction on Camano Island near Seattle, Washington, United States, was completely destroyed in an arson attack. The home belonged to Karla and Mark Verbarendse. There were no casualties and the Earth Liberation Front claimed responsibility.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Unknown,House belonging to Karla and Mark Verbarendse,217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,Unknown,0.0,,,0,,0.0,1.0,5.0,Note left at scene,,,,,,,-9.0,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),,,0.0,,,,,,,,,,,,,,,,,"“Terrorism: Criminal Nature,” The Seattle Post-Intelligencer, January 19, 2006.","Kaitlin Manry, “Ecoterrorism Fire Victims Rebuild, Move On ELF Claimed Responsibility for Camano Home Blaze,” The Seattle Post-Intelligencer, August 14, 2006.","Nancy Bartley, “Fed Agency Probes Bainbridge Fire,” The Seattle Times, June 28, 2006.",CETIS,0,1,0,1,
200603030013,2006,3,3,,0,,217,United States,1,North America,North Carolina,Chapel Hill,35.904912,-79.046913,1.0,0,"""The Pit"" on the University of North Carolina campus","3/3/2006: Mohammed Reza Taheri-azar rented a Jeep Cherokee and drove it through a crowed of people gathered in ""The Pit"" on the University of North Carolina- Chapel Hill campus in North Carolina, United States.  His intention was to hurt or kill people in order to ""avenge the deaths of Muslims around the world.""  He was acting alone.  Although he was born in Iran, he was raised in the United States and was a citizen of the United States.",1,1,1,0.0,,,0.0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,70.0,Student,Students,"Students gathered the University of North Carolina campus in an area called ""The Pit""",217.0,United States,,,,,,,,,,,,,,,,,Muslim extremists,,,,,,"Mohammed Reza Taheri-azar wanted to hurt people in order to ""avenge the deaths of Muslims around the world.""",0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,0.0,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,,,,,,,,,,,"The individual drove a Jeep Cherokee into a group of students gathered in an area known as ""The Pit"".",0.0,0.0,0.0,9.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"The individual drove his rented Jeep Cherokee into a common gathering area, with the intention of killing people, in order to  ""avenge the deaths of Muslims around the world.""  He was born in Iran, but grew up in the United States and became a full U.S. citizen in 1991. He appears to have acted alone.","Karin Rives, ""UNC attacker sought revenge; But Mohammed Reza Taheri-azar appears to have acted alone, campus police say"", The News and Observer, March 5, 2006","Jim Nesbitt, ""UNC attack called terror; Experts say driver was, luckily, inept"", The News & Observer, March 14, 2006","Emery P. Dalesio, ""Suspect rented SUV to maximize injuries in UNC attack, police say"", The Associated Press, March 8, 2006",UMD Miscellaneous,-9,-9,0,-9,
200606300004,2006,6,30,,0,,217,United States,1,North America,California,Los Angeles,34.097865999999996,-118.407379,1.0,0,Bel Air,"06/30/2006: An incendiary device that consisted of 'a bottle filled with a flammable liquid' was mistakenly left on the doorstep of a 70 year old Bel Air, California, United States, resident on June 30, 2006. The intended recipient was Lynn Fairbanks, a University of California – Los Angeles (UCLA) professor of psychiatry and behavioral sciences who was also a neighbor of the victim. Since the bomb failed to detonate, no casualties resulted from this attack. Animal Liberation Front (ALF) claimed responsibility for this incident.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,8,Educational Institution,48.0,Teacher/Professor/Instructor,Unknown,"Lynn Fairbanks, a University of California – Los Angeles (UCLA) professor of psychiatry and behavioral sciences",217.0,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,"In a statement posted on its website, ALF claimed that Fairbanks and her team were ""breeding monkeys for painful addiction experiments"".",0.0,,,0,,,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"City News Service, July 12, 2006.","“ANIMAL LIBERATION GROUP TAKES RESPONSIBILITY FOR TERRORIST ATTACK ON ELDERLY WOMAN WHO WAS UNINTENDED TARGET - REWARD FOR INFORMATION OFFERED,” US Fed News, July 12, 2006.","Julia Erlandson & Daily Bruin, “Group claims it attempted bombing of UCLA faculty member's home,” University Wire, July 17, 2006.",CETIS,0,1,0,1,
200607120007,2006,7,12,,0,,217,United States,1,North America,California,Los Angeles,34.097865999999996,-118.407379,1.0,0,Bel Air,"07/12/2006:The Animal Liberation Front (ALF) accidentally targeted an elder woman's house with a bomb in Bel Air, California, United States. The device failed to go off but authorities stressed that had it detonated it is very likely that the woman would have been killed.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,,,Unknown,Unknown,217.0,United States,,,,,,,,,,,,,,,,,Animal Liberation Front (ALF),,,,,,Unknown,0.0,,,0,,0.0,1.0,10.0,Unknown,,,,,,,-9.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Animal Liberation group takes responsibility for terrorist attack on elderly woman who was unintended target- Reward for information Offered.” US Fed News.  July 12, 2006.",,,CETIS,0,1,0,1,
200607280004,2006,7,28,,0,,217,United States,1,North America,Washington,Seattle,47.610786,-122.33130600000001,1.0,0,,"7/28/2006: Naveed Afzal Haq forced his way into Jewish Federation of Greater Seattle, headquarters of the philanthropic organization, building by holding a gun to the head of a teenage girl.  He then shot 6 women working there, killing one of them and injuring the other five.  One of the victims called 911. Dispatchers calmed Haq and he exited the building with his hands on his head, where police arrested him.",1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,2,Armed Assault,,,,,1,Business,,,Jewish Philanthropic Organization,Jewish Federation of Greater Seattle,217.0,United States,,,,,,,,,,,,,,,,,Anti-Semitic extremists,,,,,,"Upon entering the building, Naveed Afzal Haq stated, ""I'm Muslim American.  I'm angry at Israel.""  He also stated to a 911 dispatcher that, ""These are Jews and I'm tired of getting pushed around and our people getting pushed around by the situation in the Middle East.""",0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,0.0,5,Firearms,3.0,Handgun,,,,,,,,,,,,,,1.0,1.0,0.0,5.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The mental state of the individual has been questioned.  He has been arrested in the past for indecent exposure and had a history of mental problems.,"Sharyn L. Decker, ""Multiple Charges Filed in Seattle Shootings Six were Attacked at Jewish Center"", The Washington Post, July 30, 2006.","Toby Harden, ""Muslim shoots six in the US and blames Israel"", The Sunday Telegraph, July 30, 2006.","Stuart Winter, ""Women are shot by gunman in rampage against US Jews"", Sunday Express, July 30, 2006.",UMD Miscellaneous,-9,-9,0,-9,
200609110007,2006,9,11,,0,,217,United States,1,North America,Iowa,Davenport,41.523505,-90.577549,1.0,0,,"09/11/2006: At approximately 4:30 a.m. local time, an individual drove his vehicle into the Edgerton Women's Health Center in Davenport, Iowa, United States, and subsequently set the vehicle on fire. David Robert McMenemy of Michigan was arrested, charged with ‘arson against a business affecting interstate commerce’, and sentenced to five years in prison for committing this attack. McMenemy mistakenly thought that this facility performed abortions. No proof was revealed that McMenemy was associated with any anti-abortion group. No casualties resulted from this attack, although property damage did occur. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,6.0,Medical/Pharmaceutical,Unknown,Edgerton Women's Health Center,217.0,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,McMenemy mistakenly thought that this facility performed abortions.,0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,8.0,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,,0.0,,,,,,,,,,,,,,,,,"“Man accused of ramming car into women's clinic in Davenport,” The Associated Press State & Local Wire, September 12, 2006.","“Detroit man gets 5 years for burning Davenport women's clinic,” The Associated Press State & Local Wire, June 30, 2007.",,CETIS,-9,-9,0,-9,
200703180002,2007,3,18,,0,,217,United States,1,North America,Colorado,Denver,39.758967999999996,-104.876305,1.0,0,7700 block of East Eighth Place in Cherry Creek area of Denver,"3/18/2007: Grant Barnes, suspectedly affiliated with the Earth Liberation Front (ELF), planted an incendiary device near a parked 2007 Chevrolet Suburban at the 700 block of East 8th Place in the Cherry Creek neighborhood of Denver, Colorado in the United States.  A second incendiary was also found near another SUV on this day. These devices did not detonate, thus, no damage or injuries were caused in the incident.  However, these were two in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days.  Two of the other devices exploded.  Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison.",1,1,1,0.0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,,Sports utility vehicles owned by private citizens,217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,"Specific motive is unknown, but is suspected to be environmentalist-related.",1.0,,,0,1.0,1.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"These were two in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days.  Two of the other devices exploded.  Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison. At the time of his arrest, authorities discovered seven improvised incendiary devices, similar to those found under the vehicles, and gas cans, a box of long matches, a face mask and disposable gloves in Barnes' car.  The devices were similar to those used by ELF and ALF in past  SUV fire bombings, and the making of the devices was described on ALF's website. Authorities were unable to confirm a connection between Barnes and ELF/ALF.","Howard Pankratz, ""Man held in SUV sabotage FIREBOMBS FOUND UNDER 7 Similar devices were discovered in the car of Grant Barnes, suspected of attempting to detonate them in Cherry Creek over a four-day span,"" The Denver Post, April 5, 2007.","Howard Pankratz, ""Devices ""identical"" to extremist group's CHERRY CREEK FIREBOMBINGS Investigators will search a suspect's computer for ties to ecoterror groups. Grant Barnes is accused of trying to set off firebombs under 7 SUVs in March,"" The Denver Post, May 22, 2007.","""Man accused of SUV bombings pleads guilty, sentenced to 12 years,"" Associated Press, July 26, 2007.",Eco Project 2010,0,1,0,1,
200703200003,2007,3,20,,0,,217,United States,1,North America,Colorado,Denver,39.758967999999996,-104.876305,1.0,0,residence in Cherry Creek area of Denver,"3/20/2007: Grant Barnes, suspectedly affiliated with the Earth Liberation Front (ELF), planted an incendiary device under a parked 1996 Chevrolet Tahoe in the driveway of Josh and Jennifer Rudolph's home in the Cherry Creek neighborhood of Denver, Colorado in the United States.  The SUV sustained heavy fire damage, but there were no casualties in the incident.  Two more devices were discovered, targeting other SUVs in the area on this day.   These were three in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days. Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,Josh and Jennifer Rudolph,"Sports utility vehicle owned by private citizens, Josh and Jennifer Rudolph",217.0,United States,,,,,,,,,,,,,,,,,Earth Liberation Front (ELF),,,,,,"Specific motive is unknown, but is suspected to be environmentalist-related.",1.0,,,0,1.0,1.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,molotov cocktail-like devices consisting of a canister filled with gasoline,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,,vehicles heavily damaged,0.0,,,,,,,0.0,,,,,,,,,"These were three in a series of seven firebombs which Barnes planted in the Cherry Creek area, targeting SUVs over the course of four days.  Two of the seven devices exploded.  Barnes was arrested on March 22, 2007, indicted, and pled guilty in July  2007, and sentenced to 12 years in prison. At the time of his arrest, authorities discovered seven improvised incendiary devices, similar to those found under the vehicles, and gas cans, a box of long matches, a face mask and disposable gloves in Barnes' car.  The devices were similar to those used by ELF and ALF in past  SUV fire bombings, and the making of the devices was described on ALF's website. Authorities were unable to confirm a connection between Barnes and ELF/ALF.","Howard Pankratz, ""Man held in SUV sabotage FIREBOMBS FOUND UNDER 7 Similar devices were discovered in the car of Grant Barnes, suspected of attempting to detonate them in Cherry Creek over a four-day span,"" The Denver Post, April 5, 2007.","Howard Pankratz, ""Devices ""identical"" to extremist group's CHERRY CREEK FIREBOMBINGS Investigators will search a suspect's computer for ties to ecoterror groups. Grant Barnes is accused of trying to set off firebombs under 7 SUVs in March,"" The Denver Post, May 22, 2007.","""Man accused of SUV bombings pleads guilty, sentenced to 12 years,"" Associated Press, July 26, 2007.",Eco Project 2010,0,1,0,1,
