index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,motive,motive2,topic1,topic2
2099,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,"The specific motive is unknown; however, sources suspected that the attack, which targeted House of State Assembly candidate, Ghulam Hassan Zargar, was part of a larger trend of violence related to Jammu and Kashmir's legislative assembly elections, scheduled for November 25, 2014.","['suspect', 'hous', 'state', 'assembl', 'candid', 'ghulam', 'hassan', 'zargar', 'larger', 'trend', 'violenc', 'relat', 'jammu', 'kashmir', 'legisl', 'assembl', 'elect', 'schedul', 'novemb']",0.9635235667228699,0.036476410925388336
2100,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources noted that Nu'man Bazi' was critical of the Islamic State of Iraq and the Levant (ISIL).","['note', 'bazi', 'critic', 'islam', 'state', 'iraq', 'levant', 'isil']",0.9283490777015686,0.0716509073972702
2101,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources speculated the attack, which targeted Shiite pilgrims, was part of a larger trend of sectarian violence in Iraq between Sunni and Shiite communities.","['shiit', 'pilgrim', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'shiit', 'communiti']",0.9512647390365601,0.04873528704047203
2102,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Shahidullah Shahid, spokesperson for Tehrik-i-Taliban Pakistan (TTP), claimed responsibility the incident, stating that the armed Islamist outfit liberated approximately 300 prisoners during the assault on the targeted prison. Moreover, sources indicate that the TTP assailants were calling out the names of their imprisoned comrades as they laid siege to the targeted prison.","['shahidullah', 'shahid', 'spokesperson', 'tehrik', 'taliban', 'pakistan', 'claim', 'respons', 'state', 'arm', 'islamist', 'outfit', 'liber', 'approxim', 'prison', 'assault', 'prison', 'indic', 'assail', 'call', 'name', 'imprison', 'comrad', 'lay', 'sieg', 'prison']",0.8963046669960022,0.1036953553557396
2103,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"Note: The Incident summary reads ""two bomber."" It should be ""two bombers.""","['note', 'summari', 'read', 'bomber', 'bomber']",0.11007145047187805,0.8899285793304443
2108,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"The specific motive is unknown; however, sources speculated the blast was designed to disrupt the election process ahead of the presidential runoff on June 14, 2014.","['blast', 'design', 'disrupt', 'elect', 'process', 'ahead', 'presidenti', 'runoff', 'june']",0.10554961860179901,0.8944503664970398
2116,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"The specific motive is unknown; however, sources noted that the attacks occurred during a United Nations (UN) brokered ceasefire that went into effect on April 12, 2012 and failed to take full effect.","['note', 'attack', 'occur', 'unit', 'nation', 'broker', 'ceasefir', 'go', 'effect', 'april', 'fail', 'effect']",0.9225698709487915,0.0774301216006279
2117,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,"Specific motive is unknown; however, attacks of these kind undermine security in advance of the departure of U.S. troops at the end of the year.","['attack', 'kind', 'undermin', 'secur', 'advanc', 'departur', 'troop', 'year']",0.5993263721466064,0.40067362785339355
2121,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,"Abu Misry Mama, spokesperson for the Bangsamoro Islamic Freedom Movement (BIFM), claimed responsibility for the incident, stating that the assault was in retaliation for militia attacks against BIFM-held areas.","['misri', 'mama', 'spokesperson', 'bangsamoro', 'islam', 'freedom', 'movement', 'bifm', 'claim', 'respons', 'state', 'assault', 'retali', 'militia', 'attack', 'bifm', 'hold', 'area']",0.0403357595205307,0.9596641659736633
2122,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,"The attack was directed at an Iraqi Army checkpoint. Similar to the incident earlier in the day, recruits were killed.","['direct', 'iraqi', 'armi', 'checkpoint', 'similar', 'earlier', 'recruit', 'kill']",0.10330449044704437,0.8966955542564392
2127,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack may have been carried out in retaliation to the targeted shop owners' attempts to attend a Kharkiv council session.","['suspect', 'carri', 'retali', 'shop', 'owner', 'attempt', 'attend', 'kharkiv', 'council', 'session']",0.06800257414579391,0.9319974780082703
2128,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,The brigades said in a joint statement that the shelling was a natural response to the Israeli atrocities against the Palestinian people.,"['brigad', 'say', 'joint', 'shell', 'natur', 'respons', 'isra', 'atroc', 'palestinian', 'peopl']",0.05832922086119652,0.9416707754135132
2130,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack on the Islamic school was in revenge for Boko Haram's string of attacks on Christians.","['islam', 'school', 'reveng', 'boko', 'haram', 'string', 'attack', 'christian']",0.07480266690254211,0.9251973628997803
2131,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,The Taliban claimed responsibility for the incident and stated that the victims were abducted for allegedly cooperating with the Afghan government.,"['taliban', 'claim', 'respons', 'victim', 'abduct', 'alleg', 'cooper', 'afghan', 'govern']",0.14000597596168518,0.8599940538406372
2132,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that Ashraf Nagi al-Adrosy, a parliamentary candidate, was targeted in order to coerce him to withdraw his candidacy in the parliamentary elections.","['suspect', 'ashraf', 'nagi', 'adrosi', 'parliamentari', 'candid', 'order', 'coerc', 'withdraw', 'candidaci', 'parliamentari', 'elect']",0.34665346145629883,0.6533464789390564
2134,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,The specific motive for the attack is unknown,[],0.5,0.5
2139,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Maoists claimed responsibility for the incident and warned against the development of telecommunications towers.,"['maoist', 'claim', 'respons', 'warn', 'develop', 'tower']",0.0996510237455368,0.900348961353302
2142,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The attack was in retaliation for the government's actions in Bajaur.,"['retali', 'govern', 'action', 'bajaur']",0.14078062772750854,0.8592193722724915
2144,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources suspected that Boko Haram attacked the Catholic church because they want to establish an Islamist government and ignite conflict between Muslims and Christians.","['suspect', 'boko', 'haram', 'attack', 'cathol', 'church', 'want', 'establish', 'islamist', 'govern', 'ignit', 'conflict', 'muslim', 'christian']",0.056782905012369156,0.9432170987129211
2146,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, newspapers posited that the assailants were attempting to exploit the growing sectarian strife between Sunnis and Shiites in Iraq.","['newspap', 'posit', 'assail', 'attempt', 'exploit', 'grow', 'sectarian', 'strife', 'sunni', 'shiit', 'iraq']",0.7815069556236267,0.21849298477172852
2151,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Al-Shabaab claimed responsibility for the incident and stated that the attack was carried out in retaliation to an airstrike that killed a former Al-Shabaab leader.,"['shabaab', 'claim', 'respons', 'carri', 'retali', 'airstrik', 'kill', 'shabaab', 'leader']",0.07512789964675903,0.924872100353241
